"","onset","onset_low","onset_high","year","offset","offset_low","offset_high","duration","scientificName","Order","id_cells","lon","lat","OS","prec","temp","bio4","bio15","pop","numObs","prec_seas","temp_seas","higher_taxon","flights","development","immature.habitat","diapause.stage","larval.diet","seas","elevation","lon_cor","lat_cor","elev_cor","hopkins_cor","hopkins_onset","mean_onset","sd_onset","seas2"
"1378",106,101,114,2018,204,181.5,205,98,"Argia vivida","Odonata",2587,-2153076.6893171,-25719.2431067843,"Odonata:Argia vivida",-1.59134297886118,0.256775585146208,397.652130539353,1.34552069612451,0.722624558009765,-0.593002751713416,1.92883938662269,-2.18263579426201,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",228.233120988803,-1825000,2350000,-8726,7.86000000000014,113.86,106.945588235294,15.0864346433992,"Spring"
"1379",114.25,111,116.2,2019,285.05,236,339,170.8,"Argia vivida","Odonata",2587,-2153076.6893171,-25719.2431067843,"Odonata:Argia vivida",-0.259749093023685,0.182591579848001,517.560978245091,1.26907940168638,0.722624558009765,-0.288316462293012,1.71227325709895,-1.624768633099,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",228.233120988803,-1825000,2350000,-8726,7.86000000000014,122.11,106.945588235294,15.0864346433992,"Spring"
"1380",104.2,101,107.4,2018,204.4,181.8,206,100.2,"Argia vivida","Odonata",2588,-2128076.6893171,-25719.2431067843,"Odonata:Argia vivida",-2.30946853933091,0.674844115866619,679.200703430176,1.23071184277534,-0.388154124728977,0.0163698271273921,1.60357397624934,-0.872751610623203,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",250.413739338051,-1800000,2350000,-8653,6.93000000000013,111.13,106.945588235294,15.0864346433992,"Spring"
"1381",100.9,97,103,2019,254.15,211.25,286,153.25,"Argia vivida","Odonata",2588,-2128076.6893171,-25719.2431067843,"Odonata:Argia vivida",-1.78587424361497,0.559278911533184,717.244884338379,1.22194002628326,-0.388154124728977,-0.288316462293012,1.57872250872063,-0.695753835995971,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",250.413739338051,-1800000,2350000,-8653,6.93000000000013,107.83,106.945588235294,15.0864346433992,"Spring"
"1382",96.35,87,104,2017,197.7,171,201,101.35,"Argia vivida","Odonata",2587,-2178076.6893171,-719.243106784299,"Odonata:Argia vivida",-0.372079641411968,0.325375141497072,488.290077828072,1.6145858345805,0.722624558009765,-0.491440655239948,2.69112888019406,-1.76094936064965,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",102.201711829025,-1850000,2375000,-9139,11.1900000000001,107.54,106.945588235294,15.0864346433992,"Spring"
"1383",108.7,108,113.2,2018,222,162.3,236,113.3,"Argia vivida","Odonata",2587,-2178076.6893171,-719.243106784299,"Odonata:Argia vivida",-1.59134297886118,0.256775585146208,397.652130539353,1.34552069612451,0.722624558009765,-0.186754365819544,1.92883938662269,-2.18263579426201,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",102.201711829025,-1850000,2375000,-9139,11.1900000000001,119.89,106.945588235294,15.0864346433992,"Spring"
"1384",110,96,116,2019,279,229,293,169,"Argia vivida","Odonata",2587,-2178076.6893171,-719.243106784299,"Odonata:Argia vivida",-0.259749093023685,0.182591579848001,517.560978245091,1.26907940168638,0.722624558009765,-0.186754365819544,1.71227325709895,-1.624768633099,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",102.201711829025,-1850000,2375000,-9139,11.1900000000001,121.19,106.945588235294,15.0864346433992,"Spring"
"1385",118.45,118,119.45,2018,258.55,216,259,140.1,"Argia vivida","Odonata",2678,-2178076.6893171,24280.7568932157,"Odonata:Argia vivida",-1.63610268133359,0.109064380430168,411.50437562362,1.2602713626364,0.644835542548133,-0.694564848186884,1.68731916730012,-2.11818923515689,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",46.0541672041542,-1850000,2400000,-9323,12.0300000000001,130.48,106.945588235294,15.0864346433992,"Spring"
"1386",92.05,86,97,2019,244.3,205.308070289781,252,152.25,"Argia vivida","Odonata",2678,-2178076.6893171,24280.7568932157,"Odonata:Argia vivida",-0.686433788593116,0.0999527707833013,516.261647100034,1.29353473497474,0.644835542548133,-0.491440655239948,1.7815577572556,-1.63081367640625,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",46.0541672041542,-1850000,2400000,-9323,12.0300000000001,104.08,106.945588235294,15.0864346433992,"Spring"
"1387",89,69,91,2017,243,200,259,154,"Argia vivida","Odonata",2678,-2178076.6893171,49280.7568932157,"Odonata:Argia vivida",-0.828586590561748,0.200759146095219,507.821558413298,1.50114631652832,0.644835542548133,0.422618213021264,2.36974293899335,-1.67008057293408,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",50.8887580421599,-1850000,2425000,-9307,10.8700000000001,99.8700000000001,106.945588235294,15.0864346433992,"Spring"
"1388",99,95,115,2019,240,216,251,141,"Argia vivida","Odonata",2678,-2178076.6893171,49280.7568932157,"Odonata:Argia vivida",-0.686433788593116,0.0999527707833013,516.261647100034,1.29353473497474,0.644835542548133,0.422618213021264,1.7815577572556,-1.63081367640625,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",50.8887580421599,-1850000,2425000,-9307,10.8700000000001,109.87,106.945588235294,15.0864346433992,"Spring"
"1389",107,100,114,2017,190.5,157.5,202,83.5,"Argia vivida","Odonata",2678,-2153076.6893171,49280.7568932157,"Odonata:Argia vivida",-0.828586590561748,0.200759146095219,507.821558413298,1.50114631652832,0.644835542548133,-0.593002751713416,2.36974293899335,-1.67008057293408,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",90.9015401265129,-1825000,2425000,-9176,9.36000000000014,116.36,106.945588235294,15.0864346433992,"Spring"
"1390",98,94,101.4,2018,262.6,219,265,164.6,"Argia vivida","Odonata",2678,-2153076.6893171,49280.7568932157,"Odonata:Argia vivida",-1.63610268133359,0.109064380430168,411.50437562362,1.2602713626364,0.644835542548133,0.0163698271273921,1.68731916730012,-2.11818923515689,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",90.9015401265129,-1825000,2425000,-9176,9.36000000000014,107.36,106.945588235294,15.0864346433992,"Spring"
"1391",99.8,94,113.2,2019,254.7,247.5,258,154.9,"Argia vivida","Odonata",2678,-2153076.6893171,49280.7568932157,"Odonata:Argia vivida",-0.686433788593116,0.0999527707833013,516.261647100034,1.29353473497474,0.644835542548133,1.03199079186207,1.7815577572556,-1.63081367640625,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",90.9015401265129,-1825000,2425000,-9176,9.36000000000014,109.16,106.945588235294,15.0864346433992,"Spring"
"1392",93,84,102,2018,172,127.5,212,79,"Argia vivida","Odonata",2679,-2128076.6893171,49280.7568932157,"Odonata:Argia vivida",-2.10594662594206,0.873705003243442,722.725646362305,1.20469052731991,0.105415737087308,-0.593002751713416,1.52985288590517,-0.670254990749781,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",184.800178676499,-1800000,2425000,-8868,6.08000000000014,99.0800000000001,106.945588235294,15.0864346433992,"Spring"
"1393",117.65,117,121.25,2019,236.65,200,275,119,"Argia vivida","Odonata",2678,-2178076.6893171,74280.7568932157,"Odonata:Argia vivida",-0.686433788593116,0.0999527707833013,516.261647100034,1.29353473497474,0.644835542548133,-0.288316462293012,1.7815577572556,-1.63081367640625,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",104.599744050339,-1850000,2450000,-9131,8.11000000000014,125.76,106.945588235294,15.0864346433992,"Spring"
"1394",116.9,116,118.45,2019,237.45,194.85,255,120.55,"Argia vivida","Odonata",2769,-2153076.6893171,124280.756893216,"Odonata:Argia vivida",1.22799116300215,0.0211613319551666,633.347464102286,1.31399635473887,-1.36123055467795,-0.694564848186884,1.83952765204448,-1.0860804595231,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",298.246100262301,-1825000,2500000,-8496,-0.43999999999987,116.46,106.945588235294,15.0864346433992,"Spring"
"1395",157.6,152,168.1,2019,269.8,240,274,112.2,"Argia vivida","Odonata",3500,-1928076.6893171,924280.756893216,"Odonata:Argia vivida",0.840676737055021,-1.22352351772704,715.146818847656,0.698452740907669,-0.357882631769316,-0.186754365819544,0.0956286380322036,-0.705514932542542,"Odonata","not univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Spring",73.4066565718066,-1600000,3300000,-9233,-26.8699999999999,130.73,106.945588235294,15.0864346433992,"Spring"
"1396",96.2,91,100.1,2017,281.45,246,286,185.25,"Calopteryx maculata","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Calopteryx maculata",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.288316462293012,0.0205580918318074,-0.913590490778825,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,121.44,147.854166666667,18.9340297386176,"Summer"
"1397",103.5,95,105.85,2018,239.15,186.25,274,135.65,"Calopteryx maculata","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Calopteryx maculata",0.696473100709443,0.935299681944996,894.384936523438,0.957233635187149,1.01663505805685,0.11793192360086,0.828781799301058,0.128377326395454,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,128.74,147.854166666667,18.9340297386176,"Summer"
"1398",86.4,80,96.4,2019,247.6,191.4,251,161.2,"Calopteryx maculata","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Calopteryx maculata",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,0.828866598915136,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,111.64,147.854166666667,18.9340297386176,"Summer"
"1399",135.2,134,137.8,2019,198.2,177,209,63,"Calopteryx maculata","Odonata",2350,1446923.3106829,-350719.243106784,"Odonata:Calopteryx maculata",0.245015366168036,0.450913501349246,826.13110168457,0.481561427116394,-0.38592269403587,-0.38987855876648,-0.518846989314901,-0.189168657980027,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",127.995351921435,1775000,2025000,-9054,-4.65999999999987,130.54,147.854166666667,18.9340297386176,"Summer"
"1400",138.2,137,139.6,2019,194,179,203,55.8,"Calopteryx maculata","Odonata",2625,1596923.3106829,-75719.2431067843,"Odonata:Calopteryx maculata",-0.198792596253946,0.103895321413259,919.630360073513,0.406055830419064,-0.977903908439376,-0.38987855876648,-0.732762189918364,0.245829816663728,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",20.1848950217374,1925000,2300000,-9408,-13.3199999999999,124.88,147.854166666667,18.9340297386176,"Summer"
"1401",133.8,126,138,2019,192.45,167.95,197,58.65,"Calopteryx maculata","Odonata",2624,1521923.3106829,-719.243106784299,"Odonata:Calopteryx maculata",-0.129895056724633,0.0477239895301908,937.234724564986,0.418908781174457,0.0264470560929116,-0.288316462293012,-0.69634844498489,0.327732837423613,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",82.5526538750193,1850000,2375000,-9203,-17.7699999999999,116.03,147.854166666667,18.9340297386176,"Summer"
"1402",154.25,131,162,2019,220.75,209,223,66.5,"Calopteryx maculata","Odonata",2710,971923.310682897,24280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.0851922693460759,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",283.70494261146,1300000,2400000,-8544,-20.9599999999999,133.29,147.854166666667,18.9340297386176,"Summer"
"1403",139,137,141,2019,208,174,214,69,"Calopteryx maculata","Odonata",2715,1521923.3106829,24280.7568932157,"Odonata:Calopteryx maculata",0.139959782035274,-0.236659117005188,987.247207641602,0.444415647685528,0.584946216489698,0.422618213021264,-0.62408484195221,0.560412264259017,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",96.3133957511477,1850000,2400000,-9158,-19.2199999999999,119.78,147.854166666667,18.9340297386176,"Summer"
"1404",158.5,155,169,2019,256,227,265,97.5,"Calopteryx maculata","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.593002751713416,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,135.88,147.854166666667,18.9340297386176,"Summer"
"1405",153.65,153,154.65,2019,214.1,192.2,218,60.45,"Calopteryx maculata","Odonata",2710,1021923.3106829,49280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.288316462293012,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",294.038634005851,1350000,2425000,-8510,-22.6999999999999,130.95,147.854166666667,18.9340297386176,"Summer"
"1406",142.2,131,145,2019,209.6,196,216,67.4,"Calopteryx maculata","Odonata",2715,1546923.3106829,49280.7568932157,"Odonata:Calopteryx maculata",0.139959782035274,-0.236659117005188,987.247207641602,0.444415647685528,0.584946216489698,0.0163698271273921,-0.62408484195221,0.560412264259017,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",73.75914392856,1875000,2425000,-9232,-19.6799999999999,122.52,147.854166666667,18.9340297386176,"Summer"
"1407",142.85,142,147.25,2017,255.35,226.8,263,112.5,"Calopteryx maculata","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Calopteryx maculata",0.333116500016279,-0.461560981922292,905.097097167969,0.473357304334641,-0.116705191841683,0.11793192360086,-0.542090121577919,0.178214871856252,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,118.43,147.854166666667,18.9340297386176,"Summer"
"1408",147.2,140,148.1,2018,215.4,199.4,219,68.2,"Calopteryx maculata","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Calopteryx maculata",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,0.219494020074328,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,122.78,147.854166666667,18.9340297386176,"Summer"
"1409",149.2,143,162.2,2019,223.6,217.4,235,74.4,"Calopteryx maculata","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.828866598915136,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,124.78,147.854166666667,18.9340297386176,"Summer"
"1410",147,141,153,2018,200,179.5,215,53,"Calopteryx maculata","Odonata",2710,1021923.3106829,74280.7568932157,"Odonata:Calopteryx maculata",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.593002751713416,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",291.632134061442,1350000,2450000,-8518,-23.6199999999999,123.38,147.854166666667,18.9340297386176,"Summer"
"1411",149.8,148,153.4,2019,229,200,232,79.2,"Calopteryx maculata","Odonata",2710,1021923.3106829,74280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.38987855876648,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",291.632134061442,1350000,2450000,-8518,-23.6199999999999,126.18,147.854166666667,18.9340297386176,"Summer"
"1412",146.8,145,152.4,2019,211.6,200.2,217,64.8,"Calopteryx maculata","Odonata",2710,1046923.3106829,74280.7568932157,"Odonata:Calopteryx maculata",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.219494020074328,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",250.921448534273,1375000,2450000,-8651,-22.4899999999999,124.31,147.854166666667,18.9340297386176,"Summer"
"1413",148.8,147,149.9,2019,244.1,209.1,245,95.3,"Calopteryx maculata","Odonata",2802,1121923.3106829,149280.756893216,"Odonata:Calopteryx maculata",0.225767365574181,-0.7021140562387,1030.32303649902,0.413895299136639,-0.750385961587132,0.219494020074328,-0.71055216050734,0.760819413683083,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",314.906584923319,1450000,2525000,-8441,-28.1899999999999,120.61,147.854166666667,18.9340297386176,"Summer"
"1414",161.6,158,166,2019,204.1,194,205,42.5,"Calopteryx maculata","Odonata",2804,1271923.3106829,149280.756893216,"Odonata:Calopteryx maculata",0.58938420467669,-0.750971877535838,989.241179199219,0.371593192815781,-0.412109511148897,-0.694564848186884,-0.830398422975131,0.569689071380184,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",318.264178637974,1600000,2525000,-8430,-29.4999999999999,132.1,147.854166666667,18.9340297386176,"Summer"
"1415",138.6,126,154,2016,192.95,173.75,206,54.35,"Calopteryx maculata","Odonata",2893,1121923.3106829,224280.756893216,"Odonata:Calopteryx maculata",-0.575140112471919,-0.672418497996819,1030.67595563616,0.359113988422212,0.603216666126073,-0.694564848186884,-0.865753305632675,0.762461344207172,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",325.634834369728,1450000,2600000,-8406,-31.5399999999999,107.06,147.854166666667,18.9340297386176,"Summer"
"1416",157.5,146,169,2019,210,195,216,52.5,"Calopteryx maculata","Odonata",2893,1121923.3106829,224280.756893216,"Odonata:Calopteryx maculata",-0.0569883167830958,-0.852740309890076,1027.53739904979,0.469325441216666,0.603216666126073,-0.593002751713416,-0.553512808708578,0.747859438789113,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",325.634834369728,1450000,2600000,-8406,-31.5399999999999,125.96,147.854166666667,18.9340297386176,"Summer"
"1417",154.2,149,157,2019,225.65,206.4,238,71.45,"Calopteryx maculata","Odonata",2893,1146923.3106829,224280.756893216,"Odonata:Calopteryx maculata",-0.0569883167830958,-0.852740309890076,1027.53739904979,0.469325441216666,0.603216666126073,-0.288316462293012,-0.553512808708578,0.747859438789113,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",339.809175699995,1475000,2600000,-8360,-32.1999999999999,122,147.854166666667,18.9340297386176,"Summer"
"1418",151,145,157,2019,218,201.5,224,67,"Calopteryx maculata","Odonata",2894,1196923.3106829,224280.756893216,"Odonata:Calopteryx maculata",0.49613086773172,-0.921229722995872,1016.96899963379,0.380806322693825,-1.06724446448286,-0.593002751713416,-0.804296668770767,0.698690731950154,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",329.449536658101,1525000,2600000,-8394,-32.2599999999999,118.74,147.854166666667,18.9340297386176,"Summer"
"1419",148.8,146,155.8,2019,250.6,244.2,252,101.8,"Calopteryx maculata","Odonata",2893,1146923.3106829,249280.756893216,"Odonata:Calopteryx maculata",-0.0569883167830958,-0.852740309890076,1027.53739904979,0.469325441216666,0.603216666126073,-0.186754365819544,-0.553512808708578,0.747859438789113,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",349.032558200629,1475000,2625000,-8329,-33.5099999999999,115.29,147.854166666667,18.9340297386176,"Summer"
"1420",151.5,144,159,2019,205.5,190,216,54,"Calopteryx maculata","Odonata",2990,1746923.3106829,349280.756893216,"Odonata:Calopteryx maculata",0.584751763685099,-0.866522296722826,1010.22574849031,0.422850454340176,0.617073290630743,-0.593002751713416,-0.685181275359862,0.66731824823107,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",108.146768140725,2075000,2725000,-9119,-34.4099999999999,117.09,147.854166666667,18.9340297386176,"Summer"
"1421",158.85,155,162.7,2019,214.2,205,223,55.35,"Calopteryx maculata","Odonata",3076,1171923.3106829,499280.756893216,"Odonata:Calopteryx maculata",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,-0.491440655239948,-1.00884181787702,0.889024444568553,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",330.233527640285,1500000,2875000,-8391,-43.0899999999999,115.76,147.854166666667,18.9340297386176,"Summer"
"1422",159.1,154,161.7,2018,227.15,219.45,228,68.05,"Calopteryx maculata","Odonata",3076,1196923.3106829,499280.756893216,"Odonata:Calopteryx maculata",-0.574433220711662,-1.34422972951422,1098.05499186198,0.340229914188385,-0.0802651926008096,0.11793192360086,-0.91925385002454,1.07593739189168,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",263.898369698733,1525000,2875000,-8609,-41.1099999999999,117.99,147.854166666667,18.9340297386176,"Summer"
"1423",162.6,157,173.4,2019,245.8,219.1,264,83.2,"Calopteryx maculata","Odonata",3076,1196923.3106829,499280.756893216,"Odonata:Calopteryx maculata",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,-0.186754365819544,-1.00884181787702,0.889024444568553,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",263.898369698733,1525000,2875000,-8609,-41.1099999999999,121.49,147.854166666667,18.9340297386176,"Summer"
"1424",153.8,151,155.9,2018,222.8,210.1,227,69,"Calopteryx maculata","Odonata",3076,1221923.3106829,499280.756893216,"Odonata:Calopteryx maculata",-0.574433220711662,-1.34422972951422,1098.05499186198,0.340229914188385,-0.0802651926008096,-0.186754365819544,-0.91925385002454,1.07593739189168,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",225.401873821937,1550000,2875000,-8735,-40.0499999999999,113.75,147.854166666667,18.9340297386176,"Summer"
"1425",171.4,169,173.2,2019,225.2,206,245,53.8,"Calopteryx maculata","Odonata",3076,1221923.3106829,499280.756893216,"Odonata:Calopteryx maculata",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,-0.38987855876648,-1.00884181787702,0.889024444568553,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",225.401873821937,1550000,2875000,-8735,-40.0499999999999,131.35,147.854166666667,18.9340297386176,"Summer"
"1426",169.15,163,173.1,2019,215.95,206.95,222,46.8,"Calopteryx maculata","Odonata",3167,1221923.3106829,524280.756893216,"Odonata:Calopteryx maculata",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,0.524180309494732,-0.976293168580431,1.19398826778519,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",253.463360762881,1550000,2900000,-8643,-41.9699999999999,127.18,147.854166666667,18.9340297386176,"Summer"
"1427",157.25,154,160.3,2019,210.7,191,238,53.45,"Calopteryx maculata","Odonata",3174,1896923.3106829,524280.756893216,"Odonata:Calopteryx maculata",0.403533350238241,-0.985076577642631,991.920598347982,0.391695414980253,0.929081555165853,-0.288316462293012,-0.773446738928106,0.582154873384674,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",45.3674733061605,2225000,2900000,-9325,-40.5499999999999,116.7,147.854166666667,18.9340297386176,"Summer"
"1428",168.7,167,171.55,2019,213.6,204.5,217,44.9,"Calopteryx maculata","Odonata",3167,1246923.3106829,549280.756893216,"Odonata:Calopteryx maculata",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,0.11793192360086,-0.976293168580431,1.19398826778519,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",131.641885611547,1575000,2925000,-9042,-39.1799999999999,129.52,147.854166666667,18.9340297386176,"Summer"
"1429",149.6,148,152.3,2018,219.8,209.3,242,70.2,"Calopteryx maculata","Odonata",3260,1396923.3106829,674280.756893216,"Odonata:Calopteryx maculata",-0.12982758251498,-1.46130931496765,1144.03751314603,0.364214579482655,-1.51870989206398,1.03199079186207,-0.851302801198353,1.28986771565563,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",168.320106714666,1725000,3050000,-8922,-46.5799999999999,103.02,147.854166666667,18.9340297386176,"Summer"
"1430",163.15,158,169.05,2019,214.6,204.45,242,51.45,"Calopteryx maculata","Odonata",3260,1396923.3106829,674280.756893216,"Odonata:Calopteryx maculata",-0.283893283481305,-1.59893583732999,1126.30006492531,0.420466182323603,-1.51870989206398,0.524180309494732,-0.691936165712731,1.20734553255991,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",168.320106714666,1725000,3050000,-8922,-46.5799999999999,116.57,147.854166666667,18.9340297386176,"Summer"
"1431",173.4,171,181.2,2019,227.6,208,230,54.2,"Calopteryx maculata","Odonata",3352,1471923.3106829,799280.756893216,"Odonata:Calopteryx maculata",-0.255072569150236,-1.6512799133366,1195.00788818359,0.380759401619434,-0.466886343601385,-0.38987855876648,-0.804429601049696,1.52700366491766,"Odonata","univoltine","hemimetabolous","fresh water","Egg","carnivorous","Summer",150.412390598167,1800000,3175000,-8981,-51.5899999999999,121.81,147.854166666667,18.9340297386176,"Summer"
"1432",145.8,144,148,2019,182.6,167.45,188,36.8,"Celithemis elisa","Odonata",2620,1096923.3106829,-50719.2431067843,"Odonata:Celithemis elisa",0.440144773781356,-0.215661367265583,973.127909545898,0.42930262863636,-1.71235987159441,-0.694564848186884,-0.666901595186889,0.494723260511816,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",237.585460952792,1425000,2325000,-8695,-17.4499999999999,128.35,151.24,10.4396965069821,"Summer"
"1433",138.5,137,146.5,2018,263.5,221,271,125,"Celithemis elisa","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Celithemis elisa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.593002751713416,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,115.88,151.24,10.4396965069821,"Summer"
"1434",147.1,138,152,2019,273.15,242.2,292,126.05,"Celithemis elisa","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Celithemis elisa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.288316462293012,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,124.48,151.24,10.4396965069821,"Summer"
"1435",155.8,155,159.2,2015,283.4,248,285,127.6,"Celithemis elisa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Celithemis elisa",-3.96798634006742e-05,-0.609635069755595,1059.86702819824,0.516346178948879,-0.116705191841683,0.0163698271273921,-0.420298173178589,0.89827067848978,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,131.38,151.24,10.4396965069821,"Summer"
